year,mean_C_degC,max_C_degC,min_C_degC
100,-3.3655796577684782,21.8826250646768,-28.613753171720333
200,-3.365579607317784,21.89422676176514,-28.625354649930728
300,-3.3655795573979503,21.905872004264268,-28.63699967584614
400,-3.3655795080053963,21.917560332446442,-28.648687789744287
500,-3.365579459146943,21.92929128486645,-28.6604185301899
600,-3.3655794108265127,21.941064398412152,-28.672191434095993
700,-3.365579363035806,21.952879208305603,-28.68400603665438
800,-3.3655793157984704,21.964735248106308,-28.69586187149082
900,-3.3655792690737485,21.976632049787554,-28.707758470499755
1000,-3.365579222913823,21.98856914363222,-28.71969536406195
1100,-3.365579177298798,22.000546058419047,-28.731672080930593
1200,-3.3655791322138953,22.012562321329085,-28.7436881482665
1300,-3.3655790876902643,22.024617457954207,-28.75574309170952
1400,-3.36557904370585,22.036710992413305,-28.767836435344975
1500,-3.365579000288051,22.048842447218874,-28.779967701769266
1600,-3.365578957403386,22.061011343493533,-28.792136412021705
1700,-3.3655789150836313,22.073217200819727,-28.80434208572231
1800,-3.3655788733308896,22.08545953729424,-28.816584241036907
1900,-3.365578832111453,22.097737869660875,-28.82886239461166
2000,-3.3655787914650546,22.110051713176688,-28.84117606176204
2100,-3.3655787513773703,22.122400581696866,-28.85352475636489
2200,-3.3655787118532885,22.134783987715707,-28.86590799093483
2300,-3.3655786728945714,22.147201442348205,-28.878325276535662
2400,-3.365578634500423,22.159652455408605,-28.890776123008806
2500,-3.365578596673515,22.172136535319225,-28.903260038833736
2600,-3.365578559419987,22.184653189226765,-28.915776531101187
2700,-3.3655785227434194,22.197201923015655,-28.92832510574425
2800,-3.365578486636366,22.20978224126776,-28.940905267309574
2900,-3.365578451083877,22.22239364739619,-28.9535165192018
3000,-3.3655784161069846,22.23503564342957,-28.966158363534873
3100,-3.3655783817058023,22.247707730318893,-28.978830301203857
3200,-3.3655783478989747,22.260409407797624,-28.991531832007894
3300,-3.3655783146713816,22.27314017443348,-29.004262454449275
3400,-3.3655782820231934,22.28589952761439,-29.01702166595021
3500,-3.3655782499376983,22.298686963691694,-29.029808962833215
3600,-3.3655782184358145,22.31150197774423,-29.04262384026208
3700,-3.365578187517656,22.32434406389251,-29.055465792301447
3800,-3.3655781572013552,22.33721271515924,-29.068334312037365
3900,-3.365578127469803,22.35010742352125,-29.081228891376128
4000,-3.365578098326182,22.363027679892298,-29.094149021273637
